Survey_ID,Site,Date_mm/dd/yy,Depth,Time,Duration,Visbility_m,Researcher,GrowthForm,0-20,20-40,40-60,60-80,80+,Bleaching,Site_Type
GR20,Green Rock Wall,02/28/2025,11.0,7:36,55,8,"Keisha, Martin",Intracolonial Morph. Var.,0,0,0,0,0,Post,High Density
GR20,Green Rock Wall,02/28/2025,11.0,7:36,55,8,"Keisha, Martin",Encrusting,14,3,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Massive,4,1,0,1,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Sub_Massive,3,5,5,1,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Arborescent,0,0,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Caespitose,1,1,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Corymbose,0,0,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Digitate,0,0,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Solitary,19,0,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Tabular,0,0,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Foliose,2,2,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Laminar,0,0,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR18,Green Rock Wall,02/19/2025,12.0,8:00,18,10,"Max, Georgia",Encrusting,17,8,2,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Massive,0,1,1,0,1,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Sub_Massive,14,11,3,3,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Arborescent,0,0,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Caespitose,0,2,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Corymbose,2,0,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Digitate,0,0,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Solitary,19,4,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Tabular,0,0,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Foliose,2,3,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Laminar,0,2,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR19,Green Rock Wall,02/19/2025,10.0,7:24,41,12,"Keisha, Elise",Encrusting,8,9,2,0,0,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Massive,7,1,3,1,14,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Sub_Massive,12,16,8,4,4,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Arborescent,1,1,2,0,0,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Caespitose,4,1,0,0,0,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Corymbose,1,0,0,0,0,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Digitate,0,0,0,0,0,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Solitary,8,0,0,0,0,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Tabular,0,0,0,0,5,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Foliose,12,5,0,0,2,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Laminar,2,0,0,0,0,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR21,Green Rock Wall,03/17/2025,8.5,9:48,25,10,"Max, Georgia, Elise",Encrusting,12,3,4,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Massive,5,3,3,2,7,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Sub_Massive,17,21,17,3,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Arborescent,1,1,0,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Caespitose,3,0,0,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Corymbose,0,2,0,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Digitate,0,0,0,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Solitary,9,2,1,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Tabular,0,0,0,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Foliose,4,3,1,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Laminar,1,1,0,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR22,Green Rock Wall,03/19/2025,10.0,7:24,30,15,"Camille, Elise ",Encrusting,10,10,3,2,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Massive,11,5,0,1,1,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Sub_Massive,25,14,8,3,2,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Arborescent,0,2,1,4,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Caespitose,0,0,0,0,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Corymbose,0,0,0,0,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Digitate,0,0,0,0,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Solitary,14,2,0,0,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Tabular,1,0,0,0,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Foliose,2,1,1,0,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Laminar,0,0,0,0,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR23,Green Rock Wall,03/26/2025,11.5,7:22,23,12,"Max, Georgia",Encrusting,10,7,0,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Massive,2,5,1,1,22,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Sub_Massive,6,10,10,6,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Arborescent,0,0,0,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Caespitose,1,0,0,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Corymbose,0,0,0,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Digitate,0,0,0,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Solitary,5,0,0,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Tabular,2,0,0,0,2,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Foliose,3,1,0,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Laminar,0,0,0,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Intracolonial_Morph._Var.,2,2,2,0,0,Post,High Density
GR24,Green Rock Wall,03/26/2025,10.0,7:00,25,10,"Camille, Elise ",Encrusting,30,12,4,0,0,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Massive,4,4,5,1,10,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Sub_Massive,18,34,35,9,8,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Arborescent,0,0,0,0,1,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Caespitose,2,0,0,0,0,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Corymbose,0,1,0,0,0,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Digitate,0,0,0,0,0,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Solitary,4,3,0,0,0,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Tabular,0,0,0,0,2,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Foliose,6,1,1,0,0,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Laminar,1,1,0,0,0,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR25,Green Rock Wall,04/08/2025,7.4,9:08,35,10,"Eugenie, Gavin",Encrusting,25,10,0,1,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Massive,6,2,3,0,6,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Sub_Massive,38,13,6,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Arborescent,0,0,0,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Caespitose,1,0,1,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Corymbose,0,0,0,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Digitate,0,0,0,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Solitary,15,0,0,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Tabular,0,0,0,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Foliose,9,2,2,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Laminar,4,2,0,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Intracolonial_Morph._Var.,0,0,2,0,0,Post,High Density
GR26,Green Rock Wall,04/15/2025,10.3,9:47,58,11,"Emma, Tessa",Encrusting,50,4,1,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Massive,1,2,1,5,30,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Sub_Massive,5,12,9,4,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Arborescent,1,0,0,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Caespitose,1,0,0,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Corymbose,0,0,0,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Digitate,0,0,0,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Solitary,6,2,0,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Tabular,0,0,0,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Foliose,5,0,0,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Laminar,0,0,0,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Intracolonial_Morph._Var.,2,2,2,0,0,Post,High Density
GR27,Green Rock Wall,04/15/2025,10.0,9:38,NA,10,"Camille, Niamh",Encrusting,16,6,1,0,0,Post,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Massive,8,4,1,4,5,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Sub Massive,13,20,6,3,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Arborescent,0,1,0,0,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Caespitose,1,0,0,0,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Corymbose,3,0,0,0,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Solitary,40,26,3,0,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Foliose,26,4,1,0,2,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Laminar,5,3,1,0,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
RR1,Red Rock Wall,03/25/2024,13.0,9:30,NA,NA,GlobalReef,Encrusting,48,31,10,3,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Massive,1,1,1,0,16,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Sub Massive,9,9,7,5,5,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Arborescent,0,1,0,0,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Caespitose,0,0,0,0,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Digitate,0,1,0,0,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Solitary,8,4,0,0,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Tabular,1,0,0,0,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Foliose,4,1,0,0,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Laminar,0,0,0,0,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Intracolonial Morph. Var.,4,1,0,1,0,Pre,High Density
RR2,Red Rock Wall,05/21/2024,12.0,10:00,NA,10,GlobalReef,Encrusting,60,2,1,0,0,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Massive,0,0,0,0,2,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Sub Massive,18,11,9,7,28,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Caespitose,1,0,0,0,0,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Corymbose,2,0,0,0,0,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Solitary,17,3,0,0,0,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Tabular,0,0,0,0,2,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Foliose,2,1,1,1,0,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Laminar,1,2,2,0,0,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Intracolonial Morph. Var.,0,1,0,1,3,Pre,High Density
RR3,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Encrusting,130,4,1,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Massive,15,10,1,1,15,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Sub Massive,30,20,11,2,2,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Caespitose,2,1,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Solitary,58,11,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Foliose,11,2,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Laminar,7,0,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
RR4,Red Rock Wall,06/18/2024,12.0,8:00,40,12,GlobalReef,Encrusting,44,6,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Massive,17,5,3,4,16,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Sub Massive,49,18,7,5,14,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Caespitose,3,0,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Solitary,59,2,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Foliose,18,1,1,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Laminar,7,1,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Intracolonial Morph. Var.,6,0,0,0,0,Pre,High Density
RR5,Red Rock Wall,06/21/2024,11.0,9:30,40,12,GlobalReef,Encrusting,100,5,1,0,0,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Massive,11,6,3,5,12,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Sub Massive,44,12,9,1,2,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Caespitose,0,0,0,0,0,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Solitary,75,5,1,0,0,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Tabular,3,0,0,0,0,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Foliose,18,2,0,0,0,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Laminar,15,4,4,1,1,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Intracolonial Morph. Var.,0,2,0,0,5,Pre,High Density
RR6,Red Rock Wall,06/21/2024,12.0,9:30,40,12,GlobalReef,Encrusting,61,3,1,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Massive,5,2,6,8,10,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Sub Massive,5,7,11,13,7,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Caespitose,2,0,0,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Solitary,67,9,5,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Foliose,10,5,0,0,1,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Laminar,5,1,2,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
RR7,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Encrusting,36,17,9,5,5,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Massive,14,8,4,4,3,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Sub Massive,14,13,9,8,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Caespitose,2,0,0,0,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Corymbose,1,0,0,0,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Solitary,50,27,14,2,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Foliose,10,3,0,0,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Laminar,2,0,0,0,1,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
RR8,Red Rock Wall,07/24/2024,12.0,12:00,40,NA,GlobalReef,Encrusting,40,13,0,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Massive,7,13,8,5,14,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Sub Massive,15,19,9,2,4,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Caespitose,0,0,0,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Corymbose,4,0,0,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Solitary,98,26,8,0,0,Pre,High Density
RR9,Red Rock Wall,05/14/2024,10.0,14:00,NA,NA,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
